"state","state_abbrev","organization","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","event_id","n","nover","pover","domoic_ppm_max","domoic_ppm_avg","domoic_ppm_med","nsurveys","event_use","event_id_use","event_day0","event_day"
"Oregon","OR","ODA",2016,2016,11,2016-11-21,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2016-11-21-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,2.3,2.15,2.2,11,"yes","2016-OR-50-A",2016-10-02,50
"Oregon","OR","ODA",2016,2016,11,2016-11-21,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2016-11-21-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,28,9.6,7.45,15,"yes","2016-OR-50-B",2016-09-30,52
"Oregon","OR","ODA",2016,2016,11,2016-11-21,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2016-11-21-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,2,0.166666666666667,34,12.2,9.4,15,"yes","2016-OR-50-E",2016-09-30,52
"Oregon","OR","ODA",2016,2016,11,2016-11-21,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2016-11-21-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,1,0.0833333333333333,35,14.975,7.8,19,"yes","2016-OR-50-H",2016-08-20,93
"Oregon","OR","ODA",2016,2016,11,2016-11-28,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2016-11-28-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","2016-OR-50-L",24,0,0,13,4.45833333333333,4.1,6,"yes","2016-OR-50-L",2016-10-05,54
"Oregon","OR","ODA",2016,2016,12,2016-12-01,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2016-12-01-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",6,0,0,16,6.91666666666667,4.15,15,"yes","2016-OR-50-E",2016-09-30,62
"Oregon","OR","ODA",2016,2016,12,2016-12-02,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2016-12-02-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,25,9.95,7.55,15,"yes","2016-OR-50-B",2016-09-30,63
"Oregon","OR","ODA",2016,2016,12,2016-12-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2016-12-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,12,4.44166666666667,3.4,19,"yes","2016-OR-50-H",2016-08-20,104
"Oregon","OR","ODA",2016,2016,12,2016-12-12,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2016-12-12-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,15,6.675,5.45,15,"yes","2016-OR-50-B",2016-09-30,73
"Oregon","OR","ODA",2016,2016,12,2016-12-12,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2016-12-12-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,11,6.7,8,15,"yes","2016-OR-50-E",2016-09-30,73
"Oregon","OR","ODA",2016,2016,12,2016-12-12,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2016-12-12-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,5.9,3.08333333333333,2.8,19,"yes","2016-OR-50-H",2016-08-20,114
"Oregon","OR","ODA",2016,2016,12,2016-12-18,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2016-12-18-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,7,3.625,3.35,15,"yes","2016-OR-50-E",2016-09-30,79
"Oregon","OR","ODA",2016,2017,1,2017-01-05,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-05-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,21,7.51666666666667,5.55,15,"yes","2016-OR-50-B",2016-09-30,97
"Oregon","OR","ODA",2016,2017,1,2017-01-05,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-05-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,8.3,2.9,1.75,15,"yes","2016-OR-50-E",2016-09-30,97
"Oregon","OR","ODA",2016,2017,1,2017-01-05,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-05-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,17,6.19166666666667,3.8,19,"yes","2016-OR-50-H",2016-08-20,138
"Oregon","OR","ODA",2016,2017,1,2017-01-06,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-06-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,11,4.36666666666667,4.05,11,"yes","2016-OR-50-A",2016-10-02,96
"Oregon","OR","ODA",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","2016-OR-50-L",12,0,0,5.4,2.69166666666667,2.65,6,"yes","2016-OR-50-L",2016-10-05,96
"Oregon","OR","ODA",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",6,0,0,16,8.88333333333333,8.25,15,"yes","2016-OR-50-B",2016-09-30,117
"Oregon","OR","ODA",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,4.8,1.875,1,11,"yes","2016-OR-50-A",2016-10-02,116
"Oregon","OR","ODA",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,1,0.0833333333333333,36,6.08333333333333,1.85,19,"yes","2016-OR-50-H",2016-08-20,159
"Oregon","OR","ODA",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,6.7,2.49166666666667,1.8,15,"yes","2016-OR-50-E",2016-09-30,119
"Oregon","OR","ODA",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",6,0,0,14,7.96666666666667,8.3,19,"yes","2016-OR-50-H",2016-08-20,166
"Oregon","OR","ODA",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",6,0,0,14,6.95,6.75,19,"yes","2016-OR-50-H",2016-08-20,167
"Oregon","OR","ODA",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","2016-OR-50-L",12,0,0,8.6,4.04166666666667,2.5,6,"yes","2016-OR-50-L",2016-10-05,121
"Oregon","OR","ODA",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,13,5.60833333333333,4.4,19,"yes","2016-OR-50-H",2016-08-20,172
"Oregon","OR","ODA",2016,2017,2,2017-02-23,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-02-23-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,5.5,1.80833333333333,1.45,11,"yes","2016-OR-50-A",2016-10-02,144
"Oregon","OR","ODA",2016,2017,2,2017-02-23,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-02-23-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",7,0,0,8.9,3.8,3.4,15,"yes","2016-OR-50-B",2016-09-30,146
"Oregon","OR","ODA",2016,2017,2,2017-02-23,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-23-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",6,0,0,8.4,3.63333333333333,2.8,19,"yes","2016-OR-50-H",2016-08-20,187
"Oregon","OR","ODA",2016,2017,2,2017-02-25,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-02-25-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,22,5.83333333333333,3,15,"yes","2016-OR-50-E",2016-09-30,148
"Oregon","OR","ODA",2016,2017,2,2017-02-27,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-27-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",6,0,0,26,5.5,1.55,19,"yes","2016-OR-50-H",2016-08-20,191
"Oregon","OR","ODA",2016,2017,3,2017-03-18,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-03-18-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",8,0,0,1,1,1,11,"yes","2016-OR-50-A",2016-10-02,167
"Oregon","OR","ODA",2016,2017,3,2017-03-18,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-03-18-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,18,3.41666666666667,1,15,"yes","2016-OR-50-E",2016-09-30,169
"Oregon","OR","ODA",2016,2017,3,2017-03-19,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-03-19-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,15,5.425,4.45,19,"yes","2016-OR-50-H",2016-08-20,211
"Oregon","OR","ODA",2016,2017,3,2017-03-21,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-03-21-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,2.7,1.23333333333333,1,15,"yes","2016-OR-50-B",2016-09-30,172
"Oregon","OR","ODA",2016,2017,4,2017-04-16,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-04-16-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",8,0,0,4.6,1.5875,1,11,"yes","2016-OR-50-A",2016-10-02,196
"Oregon","OR","ODA",2016,2017,4,2017-04-17,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-04-17-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,2.2,1.14166666666667,1,19,"yes","2016-OR-50-H",2016-08-20,240
"Oregon","OR","ODA",2016,2017,4,2017-04-18,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-04-18-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",6,0,0,1,1,1,15,"yes","2016-OR-50-B",2016-09-30,200
"Oregon","OR","ODA",2016,2017,4,2017-04-22,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-04-22-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,6.5,1.75,1,15,"yes","2016-OR-50-B",2016-09-30,204
"Oregon","OR","ODA",2016,2017,4,2017-04-22,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-04-22-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",6,0,0,2.2,1.31666666666667,1.15,15,"yes","2016-OR-50-E",2016-09-30,204
"Oregon","OR","ODA",2016,2017,5,2017-05-09,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-05-09-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",12,0,0,8.8,1.83333333333333,1,15,"yes","2016-OR-50-B",2016-09-30,221
"Oregon","OR","ODA",2016,2017,5,2017-05-09,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-05-09-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",6,0,0,4,1.51666666666667,1,15,"yes","2016-OR-50-E",2016-09-30,221
"Oregon","OR","ODA",2016,2017,5,2017-05-10,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-05-10-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",6,0,0,1.3,1.05,1,15,"yes","2016-OR-50-E",2016-09-30,222
"Oregon","OR","ODA",2016,2017,5,2017-05-15,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-05-15-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",12,0,0,7.6,1.64166666666667,1,19,"yes","2016-OR-50-H",2016-08-20,268
"Oregon","OR","ODA",2016,2017,5,2017-05-15,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-05-15-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","2016-OR-50-L",24,0,0,4.8,1.2,1,6,"yes","2016-OR-50-L",2016-10-05,222
"Oregon","OR","ODA",2016,2017,5,2017-05-20,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-05-20-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,5.9,2.16666666666667,1.75,11,"yes","2016-OR-50-A",2016-10-02,230
"Oregon","OR","ODA",2016,2017,6,2017-06-11,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-06-11-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",12,0,0,8.9,3.08333333333333,1,15,"yes","2016-OR-50-E",2016-09-30,254
"Oregon","OR","ODA",2016,2017,6,2017-06-13,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-06-13-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,7.7,3.46666666666667,3.25,11,"yes","2016-OR-50-A",2016-10-02,254
"Oregon","OR","ODA",2016,2017,6,2017-06-19,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-06-19-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",9,0,0,1,1,1,19,"yes","2016-OR-50-H",2016-08-20,303
"Oregon","OR","ODA",2016,2017,6,2017-06-20,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-06-20-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",6,0,0,2.1,1.5,1.5,15,"yes","2016-OR-50-B",2016-09-30,263
"Oregon","OR","ODA",2016,2017,6,2017-06-22,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-06-22-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",5,0,0,3,1.46,1,15,"yes","2016-OR-50-B",2016-09-30,265
"Oregon","OR","ODA",2016,2017,7,2017-07-15,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-07-15-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","2016-OR-50-E",11,0,0,2.8,1.56363636363636,1,15,"yes","2016-OR-50-E",2016-09-30,288
"Oregon","OR","ODA",2016,2017,7,2017-07-20,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-07-20-OR-50-B-50-B/C - Cape Falcon to Cascade Head","2016-OR-50-B",6,0,0,1,1,1,15,"yes","2016-OR-50-B",2016-09-30,293
"Oregon","OR","ODA",2016,2017,7,2017-07-24,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-07-24-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","2016-OR-50-H",11,0,0,7.8,2.26363636363636,1.1,19,"yes","2016-OR-50-H",2016-08-20,338
"Oregon","OR","ODA",2016,2017,7,2017-07-28,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-07-28-OR-50-A-50-A - OR/WA Border to Cape Falcon","2016-OR-50-A",12,0,0,7.8,1.56666666666667,1,11,"yes","2016-OR-50-A",2016-10-02,299
"Oregon","OR","ODA",2017,2017,10,2017-10-17,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-10-17-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,0,0,9,4,3,19,"yes","2017-OR-50-L",2017-10-17,0
"Oregon","OR","ODA",2017,2017,10,2017-10-24,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-10-24-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,1,0.166666666666667,30,14,10.7,19,"yes","2017-OR-50-L",2017-10-17,7
"Oregon","OR","ODA",2017,2017,10,2017-10-26,"50-I",1137,"50-I - North Bend to Bandon",43.325,-124.438333333333,"2017-10-26-OR-50-I-50-I - North Bend to Bandon","2017-OR-50-I",6,0,0,7.9,3.65,2.8,6,"yes","2017-OR-50-I",2017-10-26,0
"Oregon","OR","ODA",2017,2017,10,2017-10-30,"50-J",1127,"50-J - Bandon to Cape Blanco",42.975,-124.523333333333,"2017-10-30-OR-50-J-50-J - Bandon to Cape Blanco","2017-OR-50-J",6,1,0.166666666666667,30,11.5333333333333,8,4,"no",NA,2017-10-30,0
"Oregon","OR","ODA",2017,2017,10,2017-10-30,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2017-10-30-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,1,0.166666666666667,44,17.45,16,16,"yes","2017-OR-50-K",2017-10-30,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-C",1232,"50-C - Cape Lookout to Cascade Head",45.1666666666667,-124.046666666667,"2017-11-07-OR-50-C-50-C - Cape Lookout to Cascade Head","2017-OR-50-C",6,0,0,10,2.53333333333333,1,1,"no",NA,2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-D",1226,"50-D - Cascade Head to Cape Foulweather",44.9,-124.105,"2017-11-07-OR-50-D-50-D - Cascade Head to Cape Foulweather","2017-OR-50-D",6,0,0,1.6,1.11666666666667,1,1,"no",NA,2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-E",1216,"50-E - Cape Foulweather to Waldport",44.57,-124.183333333333,"2017-11-07-OR-50-E-50-E - Cape Foulweather to Waldport","2017-OR-50-E",6,0,0,2.9,1.66666666666667,1.4,9,"yes","2017-OR-50-E",2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-F",1206,"50-F - Waldport to Heceta Head",44.2916666666667,-124.2,"2017-11-07-OR-50-F-50-F - Waldport to Heceta Head","2017-OR-50-F",6,1,0.166666666666667,55,17.1,7.3,2,"no",NA,2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-G",1162,"50-G - Heceta Head to Takenitch Creek",43.9583333333333,-124.208333333333,"2017-11-07-OR-50-G-50-G - Heceta Head to Takenitch Creek","2017-OR-50-G",6,0,0,23,7.36666666666667,5.05,4,"no",NA,2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-H",1149,"50-H - Takenitch Creek to North Bend",43.6083333333333,-124.255,"2017-11-07-OR-50-H-50-H - Takenitch Creek to North Bend","2017-OR-50-H",6,0,0,4.7,2.66666666666667,2.65,1,"no",NA,2017-11-07,0
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-I",1137,"50-I - North Bend to Bandon",43.325,-124.438333333333,"2017-11-07-OR-50-I-50-I - North Bend to Bandon","2017-OR-50-I",6,0,0,5,3.13333333333333,3,6,"yes","2017-OR-50-I",2017-10-26,12
"Oregon","OR","ODA",2017,2017,11,2017-11-07,"50-J",1127,"50-J - Bandon to Cape Blanco",42.975,-124.523333333333,"2017-11-07-OR-50-J-50-J - Bandon to Cape Blanco","2017-OR-50-J",6,0,0,17,7.66666666666667,6.55,4,"no",NA,2017-10-30,8
"Oregon","OR","ODA",2017,2017,11,2017-11-08,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2017-11-08-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,2,0.333333333333333,33,19.3166666666667,16,16,"yes","2017-OR-50-K",2017-10-30,9
"Oregon","OR","ODA",2017,2017,11,2017-11-08,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-11-08-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,1,0.166666666666667,37,23,24.5,19,"yes","2017-OR-50-L",2017-10-17,22
"Oregon","OR","ODA",2017,2017,11,2017-11-11,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-11-11-OR-50-A-50-A - OR/WA Border to Cape Falcon","2017-OR-50-A",6,0,0,2.8,1.3,1,1,"no",NA,2017-11-11,0
"Oregon","OR","ODA",2017,2017,11,2017-11-11,"50-B",1250,"50-B - Cape Falcon to Cape Lookout",45.55,-124.033333333333,"2017-11-11-OR-50-B-50-B - Cape Falcon to Cape Lookout","2017-OR-50-B",6,0,0,2.7,1.43333333333333,1.1,1,"no",NA,2017-11-11,0
"Oregon","OR","ODA",2017,2017,11,2017-11-19,"50-J",1127,"50-J - Bandon to Cape Blanco",42.975,-124.523333333333,"2017-11-19-OR-50-J-50-J - Bandon to Cape Blanco","2017-OR-50-J",6,0,0,11,4.8,3.2,4,"no",NA,2017-10-30,20
"Oregon","OR","ODA",2017,2017,11,2017-11-19,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2017-11-19-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,2,0.333333333333333,32,18.2833333333333,15,16,"yes","2017-OR-50-K",2017-10-30,20
"Oregon","OR","ODA",2017,2017,11,2017-11-19,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-11-19-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,4,0.666666666666667,41,26.7166666666667,31.5,19,"yes","2017-OR-50-L",2017-10-17,33
"Oregon","OR","ODA",2017,2017,11,2017-11-28,"50-E",1216,"50-E - Cape Foulweather to Waldport",44.57,-124.183333333333,"2017-11-28-OR-50-E-50-E - Cape Foulweather to Waldport","2017-OR-50-E",6,0,0,3.7,1.8,1.45,9,"yes","2017-OR-50-E",2017-11-07,21
"Oregon","OR","ODA",2017,2017,11,2017-11-28,"50-F",1206,"50-F - Waldport to Heceta Head",44.2916666666667,-124.2,"2017-11-28-OR-50-F-50-F - Waldport to Heceta Head","2017-OR-50-F",6,0,0,16,4.08333333333333,1.35,2,"no",NA,2017-11-07,21
"Oregon","OR","ODA",2017,2017,11,2017-11-29,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2017-11-29-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,0,0,27,13.85,10.15,16,"yes","2017-OR-50-K",2017-10-30,30
"Oregon","OR","ODA",2017,2017,11,2017-11-29,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-11-29-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,0,0,27,18.3333333333333,18,19,"yes","2017-OR-50-L",2017-10-17,43
"Oregon","OR","ODA",2017,2017,12,2017-12-03,"50-J",1127,"50-J - Bandon to Cape Blanco",42.975,-124.523333333333,"2017-12-03-OR-50-J-50-J - Bandon to Cape Blanco","2017-OR-50-J",6,0,0,18,5.78333333333333,3.6,4,"no",NA,2017-10-30,34
"Oregon","OR","ODA",2017,2017,12,2017-12-06,"50-G",1162,"50-G - Heceta Head to Takenitch Creek",43.9583333333333,-124.208333333333,"2017-12-06-OR-50-G-50-G - Heceta Head to Takenitch Creek","2017-OR-50-G",6,0,0,7.2,3.53333333333333,3.15,4,"no",NA,2017-11-07,29
"Oregon","OR","ODA",2017,2017,12,2017-12-14,"50-E",1216,"50-E - Cape Foulweather to Waldport",44.57,-124.183333333333,"2017-12-14-OR-50-E-50-E - Cape Foulweather to Waldport","2017-OR-50-E",6,0,0,4.1,1.96666666666667,1.6,9,"yes","2017-OR-50-E",2017-11-07,37
"Oregon","OR","ODA",2017,2017,12,2017-12-14,"50-G",1162,"50-G - Heceta Head to Takenitch Creek",43.9583333333333,-124.208333333333,"2017-12-14-OR-50-G-50-G - Heceta Head to Takenitch Creek","2017-OR-50-G",6,0,0,3.1,1.81666666666667,1.6,4,"no",NA,2017-11-07,37
"Oregon","OR","ODA",2017,2017,12,2017-12-15,"50-I",1137,"50-I - North Bend to Bandon",43.325,-124.438333333333,"2017-12-15-OR-50-I-50-I - North Bend to Bandon","2017-OR-50-I",6,0,0,5.2,2.45,1.9,6,"yes","2017-OR-50-I",2017-10-26,50
"Oregon","OR","ODA",2017,2017,12,2017-12-15,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2017-12-15-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,0,0,20,10.5,7.7,16,"yes","2017-OR-50-K",2017-10-30,46
"Oregon","OR","ODA",2017,2017,12,2017-12-15,"50-L",1101,"50-L - Gold Beach to OR/CA Border",42.1666666666667,-124.401666666667,"2017-12-15-OR-50-L-50-L - Gold Beach to OR/CA Border","2017-OR-50-L",6,1,0.166666666666667,34,18.1333333333333,18.5,19,"yes","2017-OR-50-L",2017-10-17,59
"Oregon","OR","ODA",2017,2018,1,2018-01-03,"50-E",1216,"50-E - Cape Foulweather to Waldport",44.57,-124.183333333333,"2018-01-03-OR-50-E-50-E - Cape Foulweather to Waldport","2017-OR-50-E",6,0,0,1,1,1,9,"yes","2017-OR-50-E",2017-11-07,57
"Oregon","OR","ODA",2017,2018,1,2018-01-03,"50-K",1117,"50-K - Cape Blanco to Gold Beach",42.625,-124.458333333333,"2018-01-03-OR-50-K-50-K - Cape Blanco to Gold Beach","2017-OR-50-K",6,0,0,18,11.2833333333333,10.4,16,"yes","2017-OR-50-K",2017-10-30,65
