"state","state_abbrev","organization","comm_name","sci_name","season","year","month","date","zone","block_id","site","lat_dd","long_dd","survey_id","domoic_id","domoic_tissue","domoic_ppm","domoic_mod","notes"
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-06,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-06-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A199","viscera",6.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-06,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-06-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A200","viscera",6.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-06,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-06-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A201","viscera",2.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A138","viscera",3.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A139","viscera",2.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A140","viscera",2.6,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A141","viscera",1.6,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A142","viscera",1.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A143","viscera",3.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A144","viscera",3.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A145","viscera",1.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A146","viscera",2.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A147","viscera",2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A148","viscera",1.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-09,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-01-09-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A149","viscera",5.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A502","viscera",12,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A503","viscera",16,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A504","viscera",5.1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A505","viscera",5.5,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A506","viscera",11,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-25,"50-B",1244,"50-B/C - Cape Falcon to Cascade Head",45.3583333333333,-124.04,"2017-01-25-OR-50-B-50-B/C - Cape Falcon to Cascade Head","17-A507","viscera",3.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A490","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A491","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A492","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A493","viscera",4.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A494","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A495","viscera",2.1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A496","viscera",4.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A497","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A498","viscera",1.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A499","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A500","viscera",2.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-01-26-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A501","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A508","viscera",2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A509","viscera",36,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A510","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A511","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A512","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A513","viscera",5.1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A514","viscera",2.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A515","viscera",1.5,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A516","viscera",1.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A517","viscera",5.5,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A518","viscera",14,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-26,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-01-26-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A519","viscera",1.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A624","viscera",6.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A625","viscera",6,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A626","viscera",1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A627","viscera",2.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A628","viscera",1.9,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A629","viscera",4.1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A630","viscera",2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A631","viscera",1.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A632","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A633","viscera",1.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A634","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,1,2017-01-27,"50-E",1216,"50-D/E/F - Cascade Head to Heceta Head",44.5872222222222,-124.162777777778,"2017-01-27-OR-50-E-50-D/E/F - Cascade Head to Heceta Head","17-A635","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A688","viscera",12,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A689","viscera",2.5,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A690","viscera",9.4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A691","viscera",7.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A692","viscera",14,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-02,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-02-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A693","viscera",2.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A670","viscera",5.5,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A671","viscera",2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A672","viscera",4,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A673","viscera",8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A674","viscera",8.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-03-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A675","viscera",14,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A676","viscera",2.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A677","viscera",8.6,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A678","viscera",2.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A679","viscera",2.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A680","viscera",5.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A681","viscera",8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A682","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A683","viscera",7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A684","viscera",5.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A685","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A686","viscera",2.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-03,"50-L",1112,"50-K/L - Cape Blanco to OR/CA Border",42.3958333333333,-124.43,"2017-02-03-OR-50-L-50-K/L - Cape Blanco to OR/CA Border","17-A687","viscera",2.3,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A819","viscera",9.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A820","viscera",13,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A821","viscera",10,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A822","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A823","viscera",1,"<",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A824","viscera",2.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A825","viscera",6.8,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A826","viscera",3.2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A827","viscera",11,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A828","viscera",5.6,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A829","viscera",1.1,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-08,"50-H",1143,"50-G/H/I/J - Heceta Head to Cape Blanco",43.4666666666667,-124.35625,"2017-02-08-OR-50-H-50-G/H/I/J - Heceta Head to Cape Blanco","17-A830","viscera",2.7,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-23,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-02-23-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A1156","viscera",2,"",NA
"Oregon","OR","ODA","Dungeness crab","Metacarcinus magister",2016,2017,2,2017-02-23,"50-A",1301,"50-A - OR/WA Border to Cape Falcon",46,-124.06,"2017-02-23-OR-50-A-50-A - OR/WA Border to Cape Falcon","17-A1157","viscera",1.7,"",NA
